,,,5月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
管理会社,客先名称,運搬業者,品名,,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土),31(日),合計,,,,
,HUMAN MADE,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
IWD,オノコム,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,大貴,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,トナミ運輸相模支店,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,40,,,,
,MF物流,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,TS環境リサイクル,,段ボール・バラ,引取,,,,130,,210,60,50,,,250,,,190,70,,,200,,,320,70,,,350,,,190,70,,,"2,160",,,,
,東京アルファライン相模原,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,浜田　東京リサイクル,,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,ディーミング,,段ボール・バラ,引取,,,,,,,680,,,,,,,540,,,,180,,,800,,,,970,,,620,,,,"3,790",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,自社回収合計,,,,"10,500","4,640",0,"3,830","5,530","3,970","8,650","6,620","4,300",0,"8,450","10,590","10,620","12,340","10,550","5,710",0,"10,790","9,720","12,020","14,780","9,780","4,730",0,"12,550","8,990","9,780","12,890","10,980","5,240",0,"228,550",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
段ボール-他社回収,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大本紙料,アート引越センター,旭満,段ボール・バラ,引取,320,,,150,,,,250,,,,110,400,,250,,,200,,,,300,,,320,,,,300,,,"2,600",,,,
,旭満（オウルテック）,,段ボール・バラ,引取,100,,,,,,250,,,,,480,,120,,,,,180,,180,,,,,320,,130,,,,"1,760",,,,
田丸,ESPOT バックヤード,鏡紙業,段ボール・バラ,引取,,570,860,,,,,,510,570,,,,,,470,550,,,,,,510,610,,,,,,580,520,"5,750",,,,
田丸,ESPOT バックヤード,アンビエンテ,段ボール・バラ,引取,,,,830,850,"1,780",,,,,,,,,,,,,,,,,,,,,,,,,,"3,460",,,,
DSP,有隣堂,鏡紙業,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ｻﾃｨｽﾌｧｸﾄﾘ,早稲田アカデミー,鏡紙業,段ボール・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,ALFES,北湘ヴィークル,段ボール・バラ,引取,,100,,100,,100,,,100,,100,,100,,,200,,100,,100,,,100,,100,,100,,,200,,"1,500",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,他社回収合計,,,,420,670,860,"1,080",850,"1,880",250,250,610,570,100,590,500,120,250,670,550,300,180,100,180,300,610,610,420,320,100,130,300,780,520,"15,070",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,回収合計(自社+他社回収,,,,"10,920","5,310",860,"4,910","6,380","5,850","8,900","6,870","4,910",570,"8,550","11,180","11,120","12,460","10,800","6,380",550,"11,090","9,900","12,120","14,960","10,080","5,340",610,"12,970","9,310","9,880","13,020","11,280","6,020",520,"243,620",,段ボール・バラ合計,,"631,640"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,段ボール・バラ合計（持込み+回収,,,,"28,390","16,000","3,620","14,650","16,180","17,800","27,820","26,280","15,120","3,450","23,920","32,170","32,820","30,570","24,600","16,160","3,580","28,300","27,540","26,570","28,420","24,230","11,060","3,220","24,250","25,220","25,880","27,810","30,500","12,990","2,520","631,640",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
段ボールプレス品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.段ボール・プレス,,
,坂田亮作商店,U-NET,段ボール・プレス,引取,"13,680",,,,,,,"26,280",,,"12,610","12,920","13,040","12,920",,,,"13,190","13,400","13,300","13,540","13,080",,,,"12,060","26,190","13,560","13,250",,,"223,020",,坂田亮作商店,ﾀﾞﾝﾎﾞｰﾙ,"223,020"
,坂田亮作商店,U-NET,ﾎﾟﾘﾗﾐ段ボール・プレス,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,坂田亮作商店,ﾎﾟﾘﾗﾐﾀﾞﾝﾎﾞｰﾙ,0
,セクメット,,段ボール・プレス,持込,,,,,,,,,,,"3,810",,,,,,,"5,110","2,210",,,"4,890",,,,,"3,660",,,,,"19,680",,セクメット,,"19,680"
,TS環境リサイクル,,段ボール・プレス,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,TS環境リサイクル,,0
,大本紙料,,段ボール・プレス,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,大本紙料,,0
大本紙料,大創産業　神奈川ＲＤＣ,U-NET,段ボール・プレス,引取,,"13,650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,650",,大創産業　神奈川ＲＤＣ,,"13,650"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,そのた,,0
,段ボール・プレス合計,,,,"13,680","13,650",0,0,0,0,0,"26,280",0,0,"16,420","12,920","13,040","12,920",0,0,0,"18,300","15,610","13,300","13,540","17,970",0,0,0,"12,060","29,850","13,560","13,250",0,0,"256,350",,段ボール・プレス合計,,"256,350"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,段ボール合計（バラ+プレス,,,,"42,070","29,650","3,620","14,650","16,180","17,800","27,820","52,560","15,120","3,450","40,340","45,090","45,860","43,490","24,600","16,160","3,580","46,600","43,150","39,870","41,960","42,200","11,060","3,220","24,250","37,280","55,730","41,370","43,750",,"2,520","887,990",,段ボール合計,,"887,990"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新聞-バラ持込み,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,②新聞,,
,ダイコー商事,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1.持込み・バラ,,
,旭満,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,タチオカ商会,,"10,660"
,タチオカ商会,,新聞・バラ,持込,160,,,530,540,840,890,580,,,430,470,790,840,580,,,650,190,580,210,360,,,330,410,760,520,,,,"10,660",,厚木市資源再生,,990
,セクメット,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,紙商,,"20,440"
,湘南エコサービス,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,中村伸行,,0
,対馬商店,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,120,,毎日新聞秦野,,"12,180"
,青木商店,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,そのた,,120
,アオイ,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,"44,390"
,シブヤ,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,湘南,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,中央カンセー,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,湘南リユース,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,神奈中商事,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,クリーンサービス,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,カナキン,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,サンクリーン,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,ティーエスエンバイロ,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,DSP,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,マルフジ,,残紙・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,マルフジ,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,浅見運輸倉庫,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
資源再生,マルフジ,,新聞・バラ,持込,,,,,,120,,,,,,,80,,,,,,,70,,,,,,,70,,,,,340,,,,
資源再生,シブヤ,,新聞・バラ,持込,,,,,,40,,,,,,,50,,,,,,,60,,,,,,,110,,,,,260,,,,
資源再生,環境システムサービス,,新聞・バラ,持込,,,,,,120,,,,,,,80,,,,,,,90,,,,,,,100,,,,,390,,,,
,関東ダイレクトサービス,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,紙商,,新聞・バラ,持込,,,,,"1,140","2,600","1,900",,,,,"1,980","1,050","2,490",,,,,"2,030",,,,"2,070",,,"4,600",,580,,,,"20,440",,,,
,中村伸行,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,毎日新聞井上,,新聞・バラ,持込,,,"1,460",,,,,"1,570",,,,,,"1,700",,,,"1,660",,,,,"2,910",,,,,,,"2,880",,"12,180",,,,
,(有)清水商店,,新聞・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合計,,,,160,0,"1,460",530,"1,680","3,720","2,790","2,150",0,0,430,"2,450","2,050","5,030",580,0,0,"2,310","2,220",800,210,360,"4,980",0,330,"5,130","1,040","1,100",0,"2,880",0,"44,390",,新聞合計,,"44,390"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雑誌-バラ持込み,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IWD,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,③雑誌,,
,タチオカ商会,,雑誌・バラ,持込,"1,480",10,,"3,000","3,980","6,160","5,530",3930,,,"5,730","4,680","5,460","5,360",3650,,280,"4,060","3,560","3,600","1,870","2,430",,,3430,"3,570","3,480","3,510",20,50,,"78,830",,1.持込み・バラ,,
,青木商店,,雑誌・バラ,持込,"2,260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,260",,タチオカ商会,,"78,830"
,浅見運輸倉庫,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,青木商店,,"2,260"
,シブヤ,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,ダイコー商事,,500
,カナキン,,雑誌・バラ,持込,,,,,,,,,,,,,,180,,,,,,,990,,,,,,,,,,,"1,170",,旭満,,"5,980"
,カナキン,,雑古・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,セクメット,,"1,110"
,ダイコー商事,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,150,,,,220,,,130,,,500,,平塚環興,,290
,ダイコー商事,,雑がみ・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,湘南リユース,,"3,060"
,旭満,,雑誌・バラ,持込,110,,,,,,,50,,,90,,170,560,,,,,,"2,810",,,,,,,"2,140",,50,,,"5,980",,キョウセイ環境,,0
,セクメット,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,300,,,,,,,,810,,,,,"1,110",,三星産業,,0
,セクメット,,ミックス紙・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,アイダスト,,0
,大伊豆,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,厚木市資源再生センター,,"11,700"
,平塚環興,,雑誌・バラ,持込,,60,,,,,,,60,,,,,,70,,,,,,100,,,,,,,,,,,290,,旭商会,,"3,060"
,対馬商店,,雑誌・バラ,持込,,,,,120,,,,,,,,,,,,,,,,,,,,,650,,,,,,770,,そのた,,"4,900"
,アオイ,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,持込み・バラ合計,,"111,690"
,湘南,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,湘南,,雑故紙・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,上田商店,,雑誌・バラ,持込,,,,,,,,,,,,,,,290,,,80,,,,,,,,,,,,,,370,,,,
,上田商店,,雑故紙・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,湘南リユース,,雑誌・バラ,持込,460,530,,,,,460,250,,,,,240,,240,,,,,,,140,,,290,,140,310,,,,"3,060",,,,
,キョウセイ環境,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,キョウセイ環境,,雑故紙・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,三星産業,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,中部砕石,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,サンクリーン,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,中央カンセー,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,アイダスト,,雑故紙・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,秋山興業,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,神奈中商事,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,アートモータース,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,ティーエスエンバイロ,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,共栄商社,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,共栄商社,,雑古紙・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,共栄商社（ｺｶｺｰﾗほか）,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,コイデ解体,,雑がみ・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,セフティ,,雑がみ・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,ブリジストン,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,クリーンサービス,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,10,,,,
,マルフジ,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
資源再生,北藤商店,,紙がみ・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
資源再生,マルフジ,,雑誌・バラ,持込,,,,,,520,,,,,,,410,,,,,,,200,,,,,,,290,,,,,"1,420",,,,
資源再生,マルフジ,,紙がみ・バラ,持込,,,,,,720,,,,,,,700,,,,,,,680,,,,,,,680,,,,,"2,780",,,,
資源再生,シブヤ,,雑誌・バラ,持込,,,,,,430,,,,,,,300,,,,,,,150,,,,,,,240,,,,,"1,120",,,,
資源再生,シブヤ,,紙がみ・バラ,持込,,,,,,770,,,,,,,870,,,,,,,660,,,,,,,680,,,,,"2,980",,,,
資源再生,環境システムサービス,,雑誌・バラ,持込,,,,,,490,,,,,,,410,,,,,,,370,,,,,,,220,,,,,"1,490",,,,
資源再生,環境システムサービス,,雑がみバラ,持込,,,,,,540,,,,,,,490,,,,,,,440,,,,,,,440,,,,,"1,910",,,,
,ふたば宅建,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,鏡紙業,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,春うららかな書房,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,関東ダイレクトサービス,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,札幌通運,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,大橋さん,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,㈲清水商店,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,旭商会,,雑誌・バラ,持込,,,,,,,,,,,,110,,,,,,,,,,,,,,,,"2,950",,,,"3,060",,,,
,阿賀野商事,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,未竜運輸,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,中村伸行,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,エコアース,,雑誌・バラ,持込,,,,,,,,,"1,120",,,,,,,,,,,,,,,,,,,,,,,"1,120",,,,
,不用品買取センター,,雑誌・バラ,持込,300,,,,,,,,290,,,,,,,,,,,50,,,,,,,260,,,,,900,,,,
,紙商,,雑誌・バラ,持込,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,150,,,,
,三凌商事,,雑誌・バラ,持込,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,300,,,,
,小平商店,,雑誌・バラ,持込,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,
,エコロク,,雑誌・バラ,持込,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,雑誌持込み合計,,,,"4,610",600,0,"3,110","4,100","9,630","5,990","4,230","1,470",0,"5,820","4,940","9,350","6,100","4,250",0,280,"4,140","3,860","8,960","2,970","2,720",0,0,"3,720","4,440","9,380","6,770",200,50,0,"111,690",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雑誌-自社回収,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.引取り・バラ,,
JSR,デジタルプロセス,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,JSRネット（富士通関連,,0
JSR,富士通ネットワークS,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,ｴｺｻﾎﾟｰﾄ（ﾊﾟﾙｼｽﾃﾑ,,"3,180"
JSR,富士通　神奈川支社,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,ﾎﾟｼﾞﾃｨﾌﾞ（富士ﾛｼﾞ関連,,"3,020"
,新明和オートセールス,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,DSP（ピアノ運送ほか,,"1,600"
,サンライズ,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,田丸（エスポットほか,,"53,100"
,日本ロジ　株式会社,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,湘南リンテック加工,,"4,350"
,丸駒運輸,,雑誌・バラ,引取,,,,,,,10,,,,,,,10,,,,,,,,,,,,,,10,,,,30,,丸紅（不二家）,,"1,210"
,旭運送,,雑誌・バラ,引取,,,,,,,20,,,,,,,10,,,,,,,,,,,,,,10,,,,40,,そのた,,"4,420"
王子タック,厚木玄林堂,,雑がみ・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,引取り・バラ合計,,"70,880"
,ロジスティクス・ネットワーク,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ﾊﾟﾙｼｽﾃﾑ電力,パルシステム相模,,ミックス紙・バラ,引取,,,,300,150,20,80,,,,80,300,50,150,,,,90,70,50,50,,,,270,70,60,290,,,,"2,080",,,,
ﾊﾟﾙｼｽﾃﾑ電力,パルシステム相模青果,,ミックス紙・バラ,引取,,,,120,150,30,30,,,,60,80,50,90,,,,80,60,30,30,,,,90,70,30,100,,,,"1,100",,,,
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック長沼,,雑がみ・バラ,引取,,,,,,,,30,,,,,,,20,,,,,,,10,,,,,,,10,,,70,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック横浜町田,,雑がみ・バラ,引取,,,,20,,,,20,,,30,,10,,,,,70,,80,,10,,,50,,,,,,,290,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック金田,,雑がみ・バラ,引取,,,,,,10,,,,,,,10,,,,,,,,,,,,,10,,10,,,,40,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック東名厚木,,雑がみ・バラ,引取,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,10,,,20,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,富士ロジテック三田第2ﾛｼﾞｽﾃｨｯｸ,,雑がみ・バラ,引取,,,,,,,,,,,,,,,,,,,,20,,,,,,,,20,100,,,140,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,キョクレイ・ネットプライス,,雑がみ・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ﾎﾟｼﾞﾃｨﾌﾞ,ﾁｸﾌﾞﾊﾟｯｹｰｼﾞ上溝,,雑がみ・バラ,引取,20,,,,,,450,510,,,,,30,10,580,,,,50,230,300,,,,,,,,280,,,"2,460",,,,
ﾎﾟｼﾞﾃｨﾌﾞ,ﾁｸﾌﾞﾊﾟｯｹｰｼﾞ上依知,,雑がみ・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,広陽,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,本間ゴルフ,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,ユニマットレンタル藤沢,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,カンナミアクア,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,ユニマットレンタル厚木,,雑誌・バラ,引取,10,,,,,,,10,,,,,,,10,,,,,,,,,,,,,,10,,,40,,,,
DSP,ユニマットライフ厚木,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,10,,,,
DSP,ピアノ運送厚木共配,,雑誌・バラ,引取,10,,,,,,,10,,,,,,,,,,,,,,,,,,,,,10,,,30,,,,
DSP,クリナップ南関東,,雑誌・バラ,引取,10,,,,,,,30,,,,20,,,20,,,,30,,,,,,,,,,60,,,170,,,,
DSP,有隣堂,,雑誌・バラ,引取,40,,,,,,,60,,,,60,,,40,,,,40,,,40,,,,30,,,30,,,340,,,,
DSP,東京スチールセンター,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,220,,,,
DSP,小山,,雑誌・バラ,引取,,,,,,,,10,,,,,30,,,,,,,10,,,,,10,,10,,,,,70,,,,
DSP,小田原市立病院,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,ダブサーフィングウェットスーツ,,雑誌・バラ,引取,,,,,,,,,,,,10,,,,,,,30,,,,,,,20,,,,,,60,,,,
DSP,武部鉄工所,,雑誌・バラ,引取,,,,,,,,50,,,,150,,,20,,,,180,,,50,,,,120,,,80,,,650,,,,
DSP,マルナカ,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,リバークレイン,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
DSP,厚木ミクロ,,雑誌・バラ,引取,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,10,,,,
アオイ,富士電線,,ミックス紙・バラ,引取,40,,,,,,,10,,,,,,,30,,,,,,,160,,,,,,,80,,,320,,,,
ｻﾃｨｽﾌｧｸﾄﾘ,早稲田アカデミー,,雑誌・バラ,引取,,,,,,,,,,,,30,,,,,,,30,,,,,,,30,,,,,,90,,,,
ｻﾃｨｽﾌｧｸﾄﾘ,ＬＩＸＩＬ厚木,,雑誌・バラ,引取,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,50,,,,
,セフティ,,雑紙・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
田丸,マックスバリュ秦野渋沢店,,雑故紙・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
田丸,ESPOT（ポイント）,,雑故紙・バラ,引取,"1,170",,,,,,340,600,,,330,950,80,540,630,,,620,560,540,500,410,,,200,590,120,640,710,,,"9,530",,,,
田丸,ザ・コンボ,,雑古紙・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ｸﾘｰﾝｻｰﾋﾞｽ,タキロンシーアイ,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,イシダ製作所,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,宇都宮螺子株式会社,,雑誌・バラ,引取,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,80,,,,
,関包スチール,,模造・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,140,,,,
,春うららかな書房,,雑誌・バラ,引取,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,230,,,,
,湘南倉庫,,雑紙・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,マルイチ,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
環境総合,大正堂　本店,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
環境総合,大正堂　物流センター,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,山崎歯車,,雑がみ・バラ,引取,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,,,660,,,,
,島津エイテック,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
ナカダイ,東京冷機相模営業所,,雑誌・バラ,引取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
